,id,textBook,grade,articleId,Page,sentenceId,sentence,mask_id,masked_Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1176,917,NH,2,22,P99,29,"Tsutomu’s Italian voice trainer once said to him, Your voice is a gift from God, and also from your father.",13,is,[CLS],Tsutomu,’s,Italian,voice,trainer,once,said,to,him,",",Your,voice,[MASK],a,gift,from,God,",",and,also,from,your,father,.,[SEP]
1177,918,NH,2,22,P99,30,You’re the only one in the world with a voice like that.,2,’re,[CLS],You,[MASK],the,only,one,in,the,world,with,a,voice,like,that,.,[SEP],,,,,,,,,,
1178,919,NH,2,22,P99,31,Tsutomu is now proud of his singing.,2,is,[CLS],Tsutomu,[MASK],now,proud,of,his,singing,.,[SEP],,,,,,,,,,,,,,,,
1179,920,NH,2,22,P99,32,"His motto is Try to be the only one, not just number one.",3,is,[CLS],His,motto,[MASK],Try,to,be,the,only,one,",",not,just,number,one,.,[SEP],,,,,,,,,
1180,923,NH,2,23,P100,2,The dolphin is larger than the tuna.,3,is,[CLS],The,dolphin,[MASK],larger,than,the,tuna,.,[SEP],,,,,,,,,,,,,,,,
1181,925,NH,2,23,P100,4,The blue whale is the largest of all animals.,4,is,[CLS],The,blue,whale,[MASK],the,largest,of,all,animals,.,[SEP],,,,,,,,,,,,,,
1182,926,NH,2,23,P100,5,It is longer than a 25-meter swimming pool!,2,is,[CLS],It,[MASK],longer,than,a,25,-,meter,swimming,pool,!,[SEP],,,,,,,,,,,,,
1183,930,NH,2,24,P102,4,It’s more interesting than this book.,2,’s,[CLS],It,[MASK],more,interesting,than,this,book,.,[SEP],,,,,,,,,,,,,,,,
1184,934,NH,2,24,P102,7,That scene is the most impressive in the movie.,3,is,[CLS],That,scene,[MASK],the,most,impressive,in,the,movie,.,[SEP],,,,,,,,,,,,,,
1185,938,NH,2,25,P104,1,Sawyer is a shy 11-year-old boy.,2,is,[CLS],Sawyer,[MASK],a,shy,11,-,year,-,old,boy,.,[SEP],,,,,,,,,,,,,
1186,949,NH,2,25,P106,12,Winter’s injury is very bad.,4,is,[CLS],Winter,’s,injury,[MASK],very,bad,.,[SEP],,,,,,,,,,,,,,,,,
1187,952,NH,2,25,P106,15,But making an artificial one is very expensive.,6,is,[CLS],But,making,an,artificial,one,[MASK],very,expensive,.,[SEP],,,,,,,,,,,,,,,
1188,953,NH,2,25,P106,16,"People at the aquarium are sad, but they can’t do anything.",5,are,[CLS],People,at,the,aquarium,[MASK],sad,",",but,they,ca,n’t,do,anything,.,[SEP],,,,,,,,,,
1189,957,NH,2,25,P106,20,Sawyer is no longer shy.,2,is,[CLS],Sawyer,[MASK],no,longer,shy,.,[SEP],,,,,,,,,,,,,,,,,,
1190,959,NH,2,25,P106,22,It’s the best thing for her.,2,’s,[CLS],It,[MASK],the,best,thing,for,her,.,[SEP],,,,,,,,,,,,,,,,
1191,961,NH,2,25,P106,24,This movie is a true story of the bond between people and animals.,3,is,[CLS],This,movie,[MASK],a,true,story,of,the,bond,between,people,and,animals,.,[SEP],,,,,,,,,,
1192,967,NH,2,26,P110,6,What color are you looking for?,3,are,[CLS],What,color,[MASK],you,looking,for,?,[SEP],,,,,,,,,,,,,,,,,
1193,970,NH,2,26,P110,9,"Oh, that’s cool.",4,’s,[CLS],Oh,",",that,[MASK],cool,.,[SEP],,,,,,,,,,,,,,,,,,
1194,971,NH,2,26,P110,10,But it’s too big for me.,3,’s,[CLS],But,it,[MASK],too,big,for,me,.,[SEP],,,,,,,,,,,,,,,,
1195,974,NH,2,26,P110,13,"Oh, this is nice.",4,is,[CLS],Oh,",",this,[MASK],nice,.,[SEP],,,,,,,,,,,,,,,,,,
1196,975,NH,2,26,P110,14,How much is it?,3,is,[CLS],How,much,[MASK],it,?,[SEP],,,,,,,,,,,,,,,,,,,
1197,976,NH,2,26,P110,15,It’s sixty dollars.,2,’s,[CLS],It,[MASK],sixty,dollars,.,[SEP],,,,,,,,,,,,,,,,,,,
1198,979,NH,2,27,P114,1,My favorite comic is Star Trip.,4,is,[CLS],My,favorite,comic,[MASK],Star,Trip,.,[SEP],,,,,,,,,,,,,,,,,
1199,980,NH,2,27,P114,2,It’s a science fiction story.,2,’s,[CLS],It,[MASK],a,science,fiction,story,.,[SEP],,,,,,,,,,,,,,,,,
1200,982,NH,2,27,P114,4,It’s the most popular comic this year.,2,’s,[CLS],It,[MASK],the,most,popular,comic,this,year,.,[SEP],,,,,,,,,,,,,,,
1201,983,NH,2,27,P114,5,I like it because there are many cool characters in it.,6,are,[CLS],I,like,it,because,there,[MASK],many,cool,characters,in,it,.,[SEP],,,,,,,,,,,,
1202,984,NH,2,27,P114,6,"If you’re interested, I can tell you more about it.",3,’re,[CLS],If,you,[MASK],interested,",",I,can,tell,you,more,about,it,.,[SEP],,,,,,,,,,,
1203,986,NH,2,28,P116,1,I’m Anita Lopez from Venezuela.,2,’m,[CLS],I,[MASK],Anita,Lopez,from,Venezuela,.,[SEP],,,,,,,,,,,,,,,,,
1204,988,NH,2,28,P116,3,I like it because it’s very emotional.,6,’s,[CLS],I,like,it,because,it,[MASK],very,emotional,.,[SEP],,,,,,,,,,,,,,,
1205,989,NH,2,28,P116,4,"My family is poor, but I learn music thanks to a special program.",3,is,[CLS],My,family,[MASK],poor,",",but,I,learn,music,thanks,to,a,special,program,.,[SEP],,,,,,,,,
1206,990,NH,2,28,P116,5,The program is El Sistema.,3,is,[CLS],The,program,[MASK],El,Sistema,.,[SEP],,,,,,,,,,,,,,,,,,
1207,993,NH,2,28,P116,8,The program is free.,3,is,[CLS],The,program,[MASK],free,.,[SEP],,,,,,,,,,,,,,,,,,,
1208,995,NH,2,28,P116,10,Now El Sistema is one of the most famous educational programs in the world.,4,is,[CLS],Now,El,Sistema,[MASK],one,of,the,most,famous,educational,programs,in,the,world,.,[SEP],,,,,,,,,
1209,996,NH,2,28,P116,11,"More than 350,000 children are members.",5,are,[CLS],More,than,"350,000",children,[MASK],members,.,[SEP],,,,,,,,,,,,,,,,,
1210,1000,NH,2,28,P116,15,My life is happier than before.,3,is,[CLS],My,life,[MASK],happier,than,before,.,[SEP],,,,,,,,,,,,,,,,,
1211,1001,NH,2,28,P116,16,I think the power of music is great.,7,is,[CLS],I,think,the,power,of,music,[MASK],great,.,[SEP],,,,,,,,,,,,,,,
1212,1003,NH,2,29,P118,2,There is no electricity or gas.  ,2,is,[CLS],There,[MASK],no,electricity,or,gas,.,[SEP],,,,,,,,,,,,,,,,,
1213,1006,NH,2,29,P118,5,"When you are in a place like this, you can use a solar cooker.  ",3,are,[CLS],When,you,[MASK],in,a,place,like,this,",",you,can,use,a,solar,cooker,.,[SEP],,,,,,,,
1214,1008,NH,2,29,P118,7,A solar cooker is a tool to heat food in a pot.,4,is,[CLS],A,solar,cooker,[MASK],a,tool,to,heat,food,in,a,pot,.,[SEP],,,,,,,,,,,
1215,1011,NH,2,29,P119,10,A solar cooker is helpful to people in developing countries.  ,4,is,[CLS],A,solar,cooker,[MASK],helpful,to,people,in,developing,countries,.,[SEP],,,,,,,,,,,,,
1216,1016,NH,2,29,P119,15,Drinking water from rivers and lakes is one of the biggest causes of disease.,7,is,[CLS],Drinking,water,from,rivers,and,lakes,[MASK],one,of,the,biggest,causes,of,disease,.,[SEP],,,,,,,,,
1217,1017,NH,2,29,P119,16,"Third, a solar cooker is safe because it does not make smoke.  ",6,is,[CLS],Third,",",a,solar,cooker,[MASK],safe,because,it,does,not,make,smoke,.,[SEP],,,,,,,,,,
1218,1022,NH,2,29,P120,21,"Collecting wood is hard work, especially for women and children.  ",3,is,[CLS],Collecting,wood,[MASK],hard,work,",",especially,for,women,and,children,.,[SEP],,,,,,,,,,,,
1219,1028,NH,2,29,P121,27,"We get most of this energy from gas and oil, but they are limited.",14,are,[CLS],We,get,most,of,this,energy,from,gas,and,oil,",",but,they,[MASK],limited,.,[SEP],,,,,,,,
1220,1030,NH,2,29,P121,29,It is an example of renewable energy. ,2,is,[CLS],It,[MASK],an,example,of,renewable,energy,.,[SEP],,,,,,,,,,,,,,,,
1221,1031,NH,2,29,P121,30,"There are other examples of this energy, such as water, wind, and natural heat in the ground.",2,are,[CLS],There,[MASK],other,examples,of,this,energy,",",such,as,water,",",wind,",",and,natural,heat,in,the,ground,.,[SEP],,,
1222,1035,NH,3,1,P4,2,I'm Ito Kota.,2,'m,[CLS],I,[MASK],Ito,Kota,.,[SEP],,,,,,,,,,,,,,,,,,,
1223,1036,NH,3,1,P4,3,I'm going to talk about Canada.,2,'m,[CLS],I,[MASK],going,to,talk,about,Canada,.,[SEP],,,,,,,,,,,,,,,,
1224,1038,NH,3,1,P4,5,Canada is north of the United States.,2,is,[CLS],Canada,[MASK],north,of,the,United,States,.,[SEP],,,,,,,,,,,,,,,,
1225,1039,NH,3,1,P4,6,"It's the world's second largest country, but its population is only thirty-three million.",2,'s,[CLS],It,[MASK],the,world,'s,second,largest,country,",",but,its,population,is,only,thirty,-,three,million,.,[SEP],,,,,
1226,1040,NH,3,1,P4,7,"There are many places to see in Canada, like Niagara Falls and Canadian Rockies.",2,are,[CLS],There,[MASK],many,places,to,see,in,Canada,",",like,Niagara,Falls,and,Canadian,Rockies,.,[SEP],,,,,,,,
1227,1044,NH,3,2,P6,1,This is a famous painting by Vincent van Gogh.,2,is,[CLS],This,[MASK],a,famous,painting,by,Vincent,van,Gogh,.,[SEP],,,,,,,,,,,,,,
1228,1045,NH,3,2,P6,2,It is loved by many people.,2,is,[CLS],It,[MASK],loved,by,many,people,.,[SEP],,,,,,,,,,,,,,,,,
1229,1046,NH,3,2,P6,3,Van Gogh was influenced by ukiyo-e.,3,was,[CLS],Van,Gogh,[MASK],influenced,by,ukiyo-e,.,[SEP],,,,,,,,,,,,,,,,,
1230,1047,NH,3,2,P6,4,Some ukiyo-e prints are shown in this painting.,5,are,[CLS],Some,ukiyo,-e,prints,[MASK],shown,in,this,painting,.,[SEP],,,,,,,,,,,,,,
1231,1048,NH,3,2,P6,5,They were brought from Japan to Europe.,2,were,[CLS],They,[MASK],brought,from,Japan,to,Europe,.,[SEP],,,,,,,,,,,,,,,,
1232,1049,NH,3,2,P8,6,Was this picture also painted by the same person?,1,Was,[CLS],[MASK],this,picture,also,painted,by,the,same,person,?,[SEP],,,,,,,,,,,,,,
1233,1050,NH,3,2,P8,7,"Yes, it was.",4,was,[CLS],Yes,",",it,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
1234,1051,NH,3,2,P8,8,When was it painted?,2,was,[CLS],When,[MASK],it,painted,?,[SEP],,,,,,,,,,,,,,,,,,,
1235,1052,NH,3,2,P8,9,Is the year written in the book?,1,Is,[CLS],[MASK],the,year,written,in,the,book,?,[SEP],,,,,,,,,,,,,,,,
1236,1054,NH,3,2,P8,11,It was painted in 1887.,2,was,[CLS],It,[MASK],painted,in,1887,.,[SEP],,,,,,,,,,,,,,,,,,
1237,1056,NH,3,2,P8,13,"At that time, Japanese culture was popular in Europe.",7,was,[CLS],At,that,time,",",Japanese,culture,[MASK],popular,in,Europe,.,[SEP],,,,,,,,,,,,,
1238,1060,NH,3,2,P10,17,Japanese manga and anime characters are loved in many countries.,6,are,[CLS],Japanese,manga,and,anime,characters,[MASK],loved,in,many,countries,.,[SEP],,,,,,,,,,,,,
1239,1061,NH,3,2,P10,18,Doraemon is one good example.,2,is,[CLS],Doraemon,[MASK],one,good,example,.,[SEP],,,,,,,,,,,,,,,,,,
1240,1062,NH,3,2,P10,19,"In 2012, he was given special birthday parties in Hong Kong and Taiwan.",5,was,[CLS],In,2012,",",he,[MASK],given,special,birthday,parties,in,Hong,Kong,and,Taiwan,.,[SEP],,,,,,,,,
1241,1064,NH,3,2,P10,21,Another popular example of Japanese pop culture is the word kawaii.,8,is,[CLS],Another,popular,example,of,Japanese,pop,culture,[MASK],the,word,kawaii,.,[SEP],,,,,,,,,,,,
1242,1065,NH,3,2,P10,22,Kawaii  is also used outside Japan now.,2,is,[CLS],Kawaii,[MASK],also,used,outside,Japan,now,.,[SEP],,,,,,,,,,,,,,,,
1243,1066,NH,3,2,P10,23,A lot of people are attracted by kawaii culture such as Hello Kitty goods and other unique designs.,5,are,[CLS],A,lot,of,people,[MASK],attracted,by,kawaii,culture,such,as,Hello,Kitty,goods,and,other,unique,designs,.,[SEP],,,,,
1244,1069,NH,3,2,P12,26,"I knew little about them before, but I learned that both are much loved in foreign countries.",13,are,[CLS],I,knew,little,about,them,before,",",but,I,learned,that,both,[MASK],much,loved,in,foreign,countries,.,[SEP],,,,,
1245,1071,NH,3,2,P12,28,I also learned that ukiyo-e was pop culture in Japan during the Edo period.,7,was,[CLS],I,also,learned,that,ukiyo,-e,[MASK],pop,culture,in,Japan,during,the,Edo,period,.,[SEP],,,,,,,,
1246,1072,NH,3,2,P12,29,"In fact, ukiyo-e prints were sold like posters.",7,were,[CLS],In,fact,",",ukiyo,-e,prints,[MASK],sold,like,posters,.,[SEP],,,,,,,,,,,,,
1247,1073,NH,3,2,P12,30,I think manga and anime will be traditional Japanese arts like ukiyo-e someday.,7,be,[CLS],I,think,manga,and,anime,will,[MASK],traditional,Japanese,arts,like,ukiyo,-e,someday,.,[SEP],,,,,,,,,
1248,1080,NH,3,3,P16,5,It's very good.,2,'s,[CLS],It,[MASK],very,good,.,[SEP],,,,,,,,,,,,,,,,,,,
1249,1081,NH,3,3,P16,6,I'm glad you like it.,2,'m,[CLS],I,[MASK],glad,you,like,it,.,[SEP],,,,,,,,,,,,,,,,,
1250,1084,NH,3,3,P16,9,Here you are.,3,are,[CLS],Here,you,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,
1251,1085,NH,3,3,P16,10,This dish is delicious. ,3,is,[CLS],This,dish,[MASK],delicious,.,[SEP],,,,,,,,,,,,,,,,,,,
1252,1086,NH,3,3,P16,11,What is it called?,2,is,[CLS],What,[MASK],it,called,?,[SEP],,,,,,,,,,,,,,,,,,,
1253,1087,NH,3,3,P16,12,It's called meat loaf.,2,'s,[CLS],It,[MASK],called,meat,loaf,.,[SEP],,,,,,,,,,,,,,,,,,
1254,1088,NH,3,3,P16,13,It's made from beef.,2,'s,[CLS],It,[MASK],made,from,beef,.,[SEP],,,,,,,,,,,,,,,,,,
1255,1091,NH,3,3,P16,16,I'm full.,2,'m,[CLS],I,[MASK],full,.,[SEP],,,,,,,,,,,,,,,,,,,,
1256,1092,NH,3,4,P18,1,This is called a yunomi.,2,is,[CLS],This,[MASK],called,a,yunomi,.,[SEP],,,,,,,,,,,,,,,,,,
1257,1093,NH,3,4,P18,2,It's used when you drink tea.,2,'s,[CLS],It,[MASK],used,when,you,drink,tea,.,[SEP],,,,,,,,,,,,,,,,
1258,1095,NH,3,4,P18,4,This yunomi is Arita ware from Saga Prefecture.,3,is,[CLS],This,yunomi,[MASK],Arita,ware,from,Saga,Prefecture,.,[SEP],,,,,,,,,,,,,,,
1259,1096,NH,3,4,P18,5,There are many kinds of yunomi in Japan.,2,are,[CLS],There,[MASK],many,kinds,of,yunomi,in,Japan,.,[SEP],,,,,,,,,,,,,,,
1260,1097,NH,3,4,P18,6,Some of them are really beautiful.,4,are,[CLS],Some,of,them,[MASK],really,beautiful,.,[SEP],,,,,,,,,,,,,,,,,
1261,1099,NH,3,5,P20,2,My name is Maile Johnson.,3,is,[CLS],My,name,[MASK],Maile,Johnson,.,[SEP],,,,,,,,,,,,,,,,,,
1262,1100,NH,3,5,P20,3,I'm a high school student in Hawaii.,2,'m,[CLS],I,[MASK],a,high,school,student,in,Hawaii,.,[SEP],,,,,,,,,,,,,,,
1263,1108,NH,3,5,P20,11,They're very Hawaiian.,2,'re,[CLS],They,[MASK],very,Hawaiian,.,[SEP],,,,,,,,,,,,,,,,,,,
1264,1111,NH,3,5,P20,14,"I'm interested in Japanese kimonos, ",2,'m,[CLS],I,[MASK],interested,in,Japanese,kimonos,",",[SEP],,,,,,,,,,,,,,,,,
1265,1113,NH,3,5,P20,16,"Actually, the first aloha shirts in Hawaii were made by people from Asia.",9,were,[CLS],Actually,",",the,first,aloha,shirts,in,Hawaii,[MASK],made,by,people,from,Asia,.,[SEP],,,,,,,,,
1266,1114,NH,3,5,P20,17,They were made from Japanese kimonos.,2,were,[CLS],They,[MASK],made,from,Japanese,kimonos,.,[SEP],,,,,,,,,,,,,,,,,
1267,1117,NH,3,5,P20,20,How were the kimonos brought from Japan to Hawaii? ,2,were,[CLS],How,[MASK],the,kimonos,brought,from,Japan,to,Hawaii,?,[SEP],,,,,,,,,,,,,,
1268,1119,NH,3,5,P20,21,Today aloha shirts are known around the world as example of Hawaiian culture.,4,are,[CLS],Today,aloha,shirts,[MASK],known,around,the,world,as,example,of,Hawaiian,culture,.,[SEP],,,,,,,,,,
1269,1121,NH,3,5,P20,23,Cultures are mixing and the world is becoming smaller.,2,are,[CLS],Cultures,[MASK],mixing,and,the,world,is,becoming,smaller,.,[SEP],,,,,,,,,,,,,,
1270,1122,NH,3,5,P20,24,Isn't that great?,1,Is,[CLS],[MASK],n't,that,great,?,[SEP],,,,,,,,,,,,,,,,,,,
1271,1124,NH,3,6,P22,2,I'm Ricardo Takahashi from Rio de Janeiro.,2,'m,[CLS],I,[MASK],Ricardo,Takahashi,from,Rio,de,Janeiro,.,[SEP],,,,,,,,,,,,,,,
1272,1125,NH,3,6,P22,3,My grandfather is Japanese.,3,is,[CLS],My,grandfather,[MASK],Japanese,.,[SEP],,,,,,,,,,,,,,,,,,,
1273,1127,NH,3,6,P22,5,I've loved Japanese anime since I was a little child.,8,was,[CLS],I,'ve,loved,Japanese,anime,since,I,[MASK],a,little,child,.,[SEP],,,,,,,,,,,,
1274,1129,NH,3,6,P22,7,I'm glad I could finally come to Japan.,2,'m,[CLS],I,[MASK],glad,I,could,finally,come,to,Japan,.,[SEP],,,,,,,,,,,,,,
1275,1131,NH,3,6,P24,9,"You're on the soccer team, aren't you?",2,'re,[CLS],You,[MASK],on,the,soccer,team,",",are,n't,you,?,[SEP],,,,,,,,,,,,,
1276,1135,NH,3,6,P24,13,He taught me soccer when he was in Brazil.,7,was,[CLS],He,taught,me,soccer,when,he,[MASK],in,Brazil,.,[SEP],,,,,,,,,,,,,,
1277,1141,NH,3,6,P24,19,It's a small world!,2,'s,[CLS],It,[MASK],a,small,world,!,[SEP],,,,,,,,,,,,,,,,,,
1278,1144,NH,3,6,P26,22,"Actually, it's a river, the Amazon.",4,'s,[CLS],Actually,",",it,[MASK],a,river,",",the,Amazon,.,[SEP],,,,,,,,,,,,,,
1279,1145,NH,3,6,P26,23,It's the largest river in the world.,2,'s,[CLS],It,[MASK],the,largest,river,in,the,world,.,[SEP],,,,,,,,,,,,,,,
1280,1146,NH,3,6,P26,24,The Amazon has been important to Brazil for many years.,4,been,[CLS],The,Amazon,has,[MASK],important,to,Brazil,for,many,years,.,[SEP],,,,,,,,,,,,,
1281,1148,NH,3,6,P26,26,"The Amazon has been helpful to everyone here, too.",4,been,[CLS],The,Amazon,has,[MASK],helpful,to,everyone,here,",",too,.,[SEP],,,,,,,,,,,,,
1282,1153,NH,3,6,P28,31,"These animals have been there for a long time, but they're losing their home now.",4,been,[CLS],These,animals,have,[MASK],there,for,a,long,time,",",but,they,'re,losing,their,home,now,.,[SEP],,,,,,
1283,1154,NH,3,6,P28,32,People are destroying the rain forest.,2,are,[CLS],People,[MASK],destroying,the,rain,forest,.,[SEP],,,,,,,,,,,,,,,,,
1284,1157,NH,3,6,P28,35,That's almost twice the size of Japan.,2,'s,[CLS],That,[MASK],almost,twice,the,size,of,Japan,.,[SEP],,,,,,,,,,,,,,,
1285,1158,NH,3,6,P28,36,I've been worried about this problem since I was in elementary school.,3,been,[CLS],I,'ve,[MASK],worried,about,this,problem,since,I,was,in,elementary,school,.,[SEP],,,,,,,,,,
1286,1160,NH,3,6,P28,38,The Amazon is treasure of the world.,3,is,[CLS],The,Amazon,[MASK],treasure,of,the,world,.,[SEP],,,,,,,,,,,,,,,,
1287,1163,NH,3,7,P32,3,My name is Erika.,3,is,[CLS],My,name,[MASK],Erika,.,[SEP],,,,,,,,,,,,,,,,,,,
1288,1164,NH,3,7,P32,4,I am a junior high school student in New York.,2,am,[CLS],I,[MASK],a,junior,high,school,student,in,New,York,.,[SEP],,,,,,,,,,,,,
1289,1165,NH,3,7,P32,5,"I lived in Japan before, and I have been a big fan of yours since then.",10,been,[CLS],I,lived,in,Japan,before,",",and,I,have,[MASK],a,big,fan,of,yours,since,then,.,[SEP],,,,,,
1290,1167,NH,3,7,P32,7,I was really impressed when you hit a home run.,2,was,[CLS],I,[MASK],really,impressed,when,you,hit,a,home,run,.,[SEP],,,,,,,,,,,,,
1291,1169,NH,3,7,P32,9,You have been successful in the United States.,3,been,[CLS],You,have,[MASK],successful,in,the,United,States,.,[SEP],,,,,,,,,,,,,,,
1292,1170,NH,3,7,P32,10,What is your next goal?,2,is,[CLS],What,[MASK],your,next,goal,?,[SEP],,,,,,,,,,,,,,,,,,
1293,1184,NH,3,8,P36,11,Are these all fair trade products?,1,Are,[CLS],[MASK],these,all,fair,trade,products,?,[SEP],,,,,,,,,,,,,,,,,
1294,1187,NH,3,8,P36,14,It says more than fifty products are sold here.,7,are,[CLS],It,says,more,than,fifty,products,[MASK],sold,here,.,[SEP],,,,,,,,,,,,,,
1295,1194,NH,3,8,P36,20,"Well, maybe the prices are fair.",6,are,[CLS],Well,",",maybe,the,prices,[MASK],fair,.,[SEP],,,,,,,,,,,,,,,,
1296,1196,NH,3,8,P38,22,It’s made into chocolate.,2,’s,[CLS],It,[MASK],made,into,chocolate,.,[SEP],,,,,,,,,,,,,,,,,,
1297,1197,NH,3,8,P38,23,Many cacao farm workers are very poor because cacao is sold at a low price.,5,are,[CLS],Many,cacao,farm,workers,[MASK],very,poor,because,cacao,is,sold,at,a,low,price,.,[SEP],,,,,,,,
1298,1201,NH,3,8,P38,27,Some of them have never been to school.,6,been,[CLS],Some,of,them,have,never,[MASK],to,school,.,[SEP],,,,,,,,,,,,,,,
1299,1208,NH,3,8,P40,34,It was great.,2,was,[CLS],It,[MASK],great,.,[SEP],,,,,,,,,,,,,,,,,,,,
1300,1209,NH,3,8,P40,35,The children in today’s video don’t know that cacao is made into chocolate.,12,is,[CLS],The,children,in,today,’s,video,do,n’t,know,that,cacao,[MASK],made,into,chocolate,.,[SEP],,,,,,,,
1301,1211,NH,3,8,P40,37,I was surprised to hear that.,2,was,[CLS],I,[MASK],surprised,to,hear,that,.,[SEP],,,,,,,,,,,,,,,,,
1302,1213,NH,3,8,P40,39,I think choosing fair trade products is one way to support them.,7,is,[CLS],I,think,choosing,fair,trade,products,[MASK],one,way,to,support,them,.,[SEP],,,,,,,,,,,
1303,1214,NH,3,8,P40,40,Learning about the people behind the products is another.,8,is,[CLS],Learning,about,the,people,behind,the,products,[MASK],another,.,[SEP],,,,,,,,,,,,,,
1304,1215,NH,3,8,P40,41,I was glad to learn about fair trade today.,2,was,[CLS],I,[MASK],glad,to,learn,about,fair,trade,today,.,[SEP],,,,,,,,,,,,,,
1305,1218,NH,3,9,P44,1,Have you ever been to the Statue of Liberty?,4,been,[CLS],Have,you,ever,[MASK],to,the,Statue,of,Liberty,?,[SEP],,,,,,,,,,,,,,
1306,1221,NH,3,9,P44,4,I’m going tomorrow.,2,’m,[CLS],I,[MASK],going,tomorrow,.,[SEP],,,,,,,,,,,,,,,,,,,
1307,1226,NH,3,9,P44,9,Is that OK?,1,Is,[CLS],[MASK],that,OK,?,[SEP],,,,,,,,,,,,,,,,,,,,
1308,1228,NH,3,9,P44,11,That’s perfect.,2,’s,[CLS],That,[MASK],perfect,.,[SEP],,,,,,,,,,,,,,,,,,,,
1309,1229,NH,3,9,P44,12,I’m looking forward to it.,2,’m,[CLS],I,[MASK],looking,forward,to,it,.,[SEP],,,,,,,,,,,,,,,,,
1310,1233,NH,3,10,P50,2,Kyoto is an old city with many traditional buildings.,2,is,[CLS],Kyoto,[MASK],an,old,city,with,many,traditional,buildings,.,[SEP],,,,,,,,,,,,,,
1311,1234,NH,3,10,P50,3,My favorite was Kinkaku-ji.,3,was,[CLS],My,favorite,[MASK],Kinkaku-ji,.,[SEP],,,,,,,,,,,,,,,,,,,
1312,1237,NH,3,10,P50,6,"I thought it was beautiful, too.",4,was,[CLS],I,thought,it,[MASK],beautiful,",",too,.,[SEP],,,,,,,,,,,,,,,,
1313,1241,NH,3,11,P52,2,My name is Paavo Laitinen.,3,is,[CLS],My,name,[MASK],Paavo,Laitinen,.,[SEP],,,,,,,,,,,,,,,,,,
1314,1242,NH,3,11,P52,3,I’m a junior high school student in Finland.,2,’m,[CLS],I,[MASK],a,junior,high,school,student,in,Finland,.,[SEP],,,,,,,,,,,,,,
1315,1245,NH,3,11,P52,6,Lapland is a region in northern Finland.,2,is,[CLS],Lapland,[MASK],a,region,in,northern,Finland,.,[SEP],,,,,,,,,,,,,,,,
1316,1246,NH,3,11,P52,7,It has been popular among tourists for a long time because the nature there is really beautiful.,3,been,[CLS],It,has,[MASK],popular,among,tourists,for,a,long,time,because,the,nature,there,is,really,beautiful,.,[SEP],,,,,,
1317,1248,NH,3,11,P52,9,My favorite activity was a husky tour.,4,was,[CLS],My,favorite,activity,[MASK],a,husky,tour,.,[SEP],,,,,,,,,,,,,,,,
1318,1250,NH,3,11,P52,11,It was very exciting.,2,was,[CLS],It,[MASK],very,exciting,.,[SEP],,,,,,,,,,,,,,,,,,,
1319,1251,NH,3,11,P53,12,Seeing an aurora was also one of the purposes of this trip.,4,was,[CLS],Seeing,an,aurora,[MASK],also,one,of,the,purposes,of,this,trip,.,[SEP],,,,,,,,,,,
1320,1254,NH,3,11,P53,15,"Fortunately, the weather was perfect.",5,was,[CLS],Fortunately,",",the,weather,[MASK],perfect,.,[SEP],,,,,,,,,,,,,,,,,
1321,1258,NH,3,11,P53,19,I was very happy to see it.,2,was,[CLS],I,[MASK],very,happy,to,see,it,.,[SEP],,,,,,,,,,,,,,,,
1322,1265,NH,3,12,P54,4,A mother was singing to her little girl under the tree.,3,was,[CLS],A,mother,[MASK],singing,to,her,little,girl,under,the,tree,.,[SEP],,,,,,,,,,,,
1323,1269,NH,3,12,P54,8,It was some seventy years ago.,2,was,[CLS],It,[MASK],some,seventy,years,ago,.,[SEP],,,,,,,,,,,,,,,,,
1324,1272,NH,3,12,P55,11,"Many people lost their lives, and many others were injured.",10,were,[CLS],Many,people,lost,their,lives,",",and,many,others,[MASK],injured,.,[SEP],,,,,,,,,,,,
1325,1274,NH,3,12,P55,13,I was very sad when I saw those people.,2,was,[CLS],I,[MASK],very,sad,when,I,saw,those,people,.,[SEP],,,,,,,,,,,,,,
1326,1275,NH,3,12,P55,14,It was a very hot day.,2,was,[CLS],It,[MASK],a,very,hot,day,.,[SEP],,,,,,,,,,,,,,,,,
1327,1278,NH,3,12,P55,17,You’ll be all right soon.,3,be,[CLS],You,’ll,[MASK],all,right,soon,.,[SEP],,,,,,,,,,,,,,,,,
1328,1280,NH,3,12,P56,19,Some people were already dead.,3,were,[CLS],Some,people,[MASK],already,dead,.,[SEP],,,,,,,,,,,,,,,,,,
1329,1282,NH,3,12,P56,21,It was a lullaby.,2,was,[CLS],It,[MASK],a,lullaby,.,[SEP],,,,,,,,,,,,,,,,,,,
1330,1283,NH,3,12,P56,22,A young girl was singing to a little boy.,4,was,[CLS],A,young,girl,[MASK],singing,to,a,little,boy,.,[SEP],,,,,,,,,,,,,,
1331,1288,NH,3,12,P56,25,Mommy is here.,2,is,[CLS],Mommy,[MASK],here,.,[SEP],,,,,,,,,,,,,,,,,,,,
